Group num: 0, TC(X;Y_j): 7.701
hotpink_6, 0.000
black_12, 0.000
black_8, 0.000
darkolivegreen_10, 0.000
firebrick_11, 0.000
aquamarine_2, 0.000
darkolivegreen_1, 0.000
black_0, 0.000
gold_11, 0.000
gold_0, 0.000
dimgray_1, 0.000
hotpink_9, 0.000
darkolivegreen_2, 0.000
red_7, 0.000
darkseagreen_5, 0.000
darkseagreen_0, 0.000
darkslategrey_5, 0.000
darkseagreen_9, 0.000
mediumspringgreen_4, 0.000
aquamarine_0, 0.000
peachpuff_2, 0.000
hotpink_5, 0.000
burlywood_2, 0.000
peachpuff_3, 0.000
yellow_6, 0.000
greenyellow_3, 0.000
darkseagreen_6, 0.000
red_3, 0.000
greenyellow_0, 0.000
hotpink_10, 0.000
greenyellow_2, 0.000
indigo_1, 0.000
chartreuse_3, 0.000
blue_12, 0.000
indigo_3, 0.000
dimgray_0, 0.000
indigo_7, 0.000
green_4, 0.000
tomato_0, 0.000
greenyellow_6, 0.000
red_13, 0.000
gold_12, 0.000
pink_2, 0.000
red_4, 0.000
darkslategrey_6, 0.000
darkslategrey_4, 0.000
indigo_9, 0.000
Y1, 0.000
Y0, 0.000
Y3, 0.000
Y4, 0.000
Y6, 0.000
Y2, 0.000
firebrick_8, 0.000
Y5, 0.000
Y7, 0.000
Group num: 9, TC(X;Y_j): 4.519
darkseagreen_5, 1.644
darkseagreen_9, 1.561
darkseagreen_8, 1.516
darkseagreen_6, 0.812
darkseagreen_3, 0.637
darkseagreen_1, 0.101
darkseagreen_4, 0.048
darkseagreen_7, 0.035
darkseagreen_0, 0.032
darkseagreen_2, 0.022
indianred_9, 0.014
firebrick_7, 0.008
burlywood_1, 0.006
red_4, 0.006
gold_12, 0.005
hotpink_11, 0.005
papayawhip_0, 0.005
firebrick_4, 0.004
orangered_2, 0.004
yellow_8, 0.004
mistyrose_5, 0.004
red_0, 0.004
red_1, 0.004
darkolivegreen_5, 0.004
red_3, 0.004
burlywood_5, 0.004
darkslategrey_7, 0.004
gold_5, 0.004
darkslategrey_2, 0.004
tomato_1, 0.004
indianred_5, 0.004
red_10, 0.004
black_7, 0.003
green_11, 0.003
burlywood_4, 0.003
tomato_0, 0.003
papayawhip_2, 0.003
red_7, 0.003
mistyrose_3, 0.003
green_4, 0.003
gold_8, 0.003
black_14, 0.003
papayawhip_4, 0.003
gold_9, 0.003
red_8, 0.003
orangered_4, 0.002
papayawhip_1, 0.002
tomato_2, 0.002
palegreen_6, 0.002
green_7, 0.002
palegreen_1, 0.002
firebrick_9, 0.002
firebrick_8, 0.002
red_13, 0.002
black_1, 0.002
firebrick_10, 0.002
pink_9, 0.002
palegreen_7, 0.002
greenyellow_0, 0.002
green_0, 0.002
lightcoral_1, 0.002
gold_2, 0.002
black_10, 0.002
indigo_5, 0.002
yellow_10, 0.002
blue_0, 0.002
palegreen_4, 0.001
darkolivegreen_10, 0.001
firebrick_0, 0.001
firebrick_11, 0.001
tomato_6, 0.001
greenyellow_2, 0.001
mediumspringgreen_2, 0.001
green_6, 0.001
green_8, 0.001
mediumspringgreen_3, 0.001
palegreen_5, 0.001
blanchedalmond_3, 0.001
pink_2, 0.001
darkolivegreen_8, 0.001
pink_5, 0.001
lightcoral_0, 0.001
black_0, 0.001
green_1, 0.001
darkolivegreen_6, 0.001
firebrick_1, 0.001
indianred_6, 0.001
indianred_8, 0.001
black_5, 0.001
mediumspringgreen_1, 0.001
yellow_6, 0.001
darkslategrey_3, 0.001
darkslategrey_1, 0.001
tomato_7, 0.001
blue_12, 0.001
green_5, 0.001
gold_7, 0.001
black_3, 0.001
pink_7, 0.001
indigo_0, 0.001
dimgray_2, 0.001
dimgray_1, 0.001
green_14, 0.001
indianred_2, 0.001
peachpuff_1, 0.001
green_2, 0.001
blue_11, 0.001
greenyellow_4, 0.001
green_3, 0.001
tomato_4, 0.001
orangered_6, 0.001
darkolivegreen_4, 0.001
tomato_5, 0.001
blue_13, 0.001
blue_7, 0.001
indigo_7, 0.001
yellow_0, 0.001
red_12, 0.001
indigo_6, 0.001
pink_1, 0.001
pink_8, 0.001
darkslategrey_5, 0.001
pink_6, 0.001
darkolivegreen_9, 0.001
hotpink_4, 0.001
mistyrose_6, 0.001
blue_8, 0.001
gold_11, 0.001
hotpink_2, 0.001
indianred_1, 0.001
indianred_3, 0.001
greenyellow_6, 0.001
mistyrose_7, 0.001
red_5, 0.001
indigo_2, 0.001
black_11, 0.001
blue_10, 0.001
palegreen_0, 0.001
greenyellow_3, 0.001
indigo_1, 0.001
mistyrose_1, 0.001
black_8, 0.001
seashell_4, 0.001
indigo_4, 0.000
blue_4, 0.000
mistyrose_0, 0.000
indianred_11, 0.000
orangered_5, 0.000
blue_3, 0.000
lightcoral_8, 0.000
blanchedalmond_1, 0.000
mistyrose_8, 0.000
red_9, 0.000
burlywood_3, 0.000
black_13, 0.000
aquamarine_1, 0.000
blanchedalmond_0, 0.000
darkolivegreen_0, 0.000
dimgray_3, 0.000
pink_3, 0.000
darkslategrey_0, 0.000
darkolivegreen_2, 0.000
palegreen_2, 0.000
indigo_12, 0.000
burlywood_0, 0.000
indianred_7, 0.000
yellow_2, 0.000
blue_1, 0.000
indianred_10, 0.000
papayawhip_3, 0.000
peachpuff_0, 0.000
green_13, 0.000
black_9, 0.000
darkolivegreen_7, 0.000
mistyrose_4, 0.000
peachpuff_3, 0.000
gold_1, 0.000
hotpink_3, 0.000
mediumspringgreen_0, 0.000
burlywood_2, 0.000
blue_9, 0.000
yellow_11, 0.000
springgreen_0, 0.000
orangered_3, 0.000
dimgray_0, 0.000
black_2, 0.000
yellow_9, 0.000
indianred_0, 0.000
hotpink_5, 0.000
orangered_1, 0.000
aquamarine_2, 0.000
aquamarine_0, 0.000
lightcoral_2, 0.000
blue_5, 0.000
green_9, 0.000
black_12, 0.000
hotpink_0, 0.000
chartreuse_1, 0.000
green_12, 0.000
indigo_8, 0.000
blue_2, 0.000
yellow_7, 0.000
gold_10, 0.000
yellow_1, 0.000
yellow_3, 0.000
tomato_8, 0.000
red_2, 0.000
black_4, 0.000
mediumspringgreen_4, 0.000
springgreen_1, 0.000
darkolivegreen_3, 0.000
lightcoral_7, 0.000
indianred_4, 0.000
greenyellow_1, 0.000
lightcoral_5, 0.000
gold_0, 0.000
pink_4, 0.000
chartreuse_3, 0.000
gold_3, 0.000
seashell_3, 0.000
hotpink_7, 0.000
blanchedalmond_2, 0.000
peachpuff_2, 0.000
indigo_3, 0.000
greenyellow_5, 0.000
seashell_1, 0.000
chartreuse_0, 0.000
darkolivegreen_1, 0.000
lightcoral_4, 0.000
indigo_10, 0.000
palegreen_3, 0.000
chartreuse_2, 0.000
red_11, 0.000
firebrick_5, 0.000
black_6, 0.000
burlywood_6, 0.000
green_10, 0.000
hotpink_10, 0.000
indigo_11, 0.000
yellow_4, 0.000
lightcoral_6, 0.000
tomato_3, 0.000
firebrick_2, 0.000
firebrick_6, 0.000
lightcoral_3, 0.000
mistyrose_9, 0.000
firebrick_3, 0.000
red_14, 0.000
seashell_2, 0.000
seashell_5, 0.000
orangered_0, 0.000
gold_6, 0.000
hotpink_9, 0.000
springgreen_2, 0.000
gold_4, 0.000
yellow_12, 0.000
blue_6, 0.000
seashell_0, 0.000
red_6, 0.000
orangered_7, 0.000
indigo_9, 0.000
hotpink_8, 0.000
yellow_5, 0.000
darkslategrey_4, 0.000
hotpink_6, 0.000
mistyrose_10, 0.000
hotpink_1, 0.000
darkslategrey_6, 0.000
Y5, 0.000
Y0, 0.000
Y1, 0.000
Y7, 0.000
Y2, 0.000
pink_0, 0.000
mistyrose_2, 0.000
Y3, 0.000
Y8, 0.000
Y4, 0.000
Y6, 0.000
Group num: 10, TC(X;Y_j): 4.370
indianred_2, 1.196
indianred_8, 1.025
indianred_6, 0.976
indianred_4, 0.692
indianred_0, 0.665
indianred_7, 0.618
indianred_1, 0.464
indianred_5, 0.125
indianred_11, 0.119
indianred_10, 0.015
indianred_3, 0.009
tomato_3, 0.007
burlywood_6, 0.006
red_0, 0.005
mistyrose_9, 0.005
tomato_1, 0.005
pink_1, 0.005
mistyrose_4, 0.004
lightcoral_3, 0.004
green_8, 0.004
indigo_5, 0.004
firebrick_8, 0.004
gold_12, 0.004
dimgray_0, 0.004
lightcoral_8, 0.004
mistyrose_5, 0.004
chartreuse_1, 0.004
seashell_5, 0.004
papayawhip_1, 0.004
indianred_9, 0.003
red_7, 0.003
black_9, 0.003
blue_13, 0.003
blue_2, 0.003
orangered_1, 0.003
dimgray_1, 0.003
greenyellow_0, 0.003
lightcoral_7, 0.003
greenyellow_6, 0.003
mistyrose_1, 0.003
gold_10, 0.003
greenyellow_4, 0.002
gold_8, 0.002
lightcoral_4, 0.002
gold_2, 0.002
mistyrose_10, 0.002
papayawhip_3, 0.002
indigo_9, 0.002
orangered_2, 0.002
red_9, 0.002
mistyrose_8, 0.002
greenyellow_1, 0.002
blue_7, 0.002
gold_7, 0.002
black_12, 0.002
greenyellow_2, 0.002
lightcoral_0, 0.002
dimgray_3, 0.002
lightcoral_6, 0.002
mediumspringgreen_0, 0.002
firebrick_5, 0.002
yellow_7, 0.002
red_3, 0.001
lightcoral_2, 0.001
palegreen_7, 0.001
palegreen_1, 0.001
palegreen_2, 0.001
yellow_8, 0.001
palegreen_6, 0.001
black_8, 0.001
gold_11, 0.001
green_5, 0.001
darkolivegreen_0, 0.001
blanchedalmond_1, 0.001
darkseagreen_1, 0.001
black_1, 0.001
mistyrose_6, 0.001
palegreen_5, 0.001
gold_9, 0.001
peachpuff_0, 0.001
peachpuff_2, 0.001
firebrick_2, 0.001
gold_0, 0.001
palegreen_3, 0.001
blue_3, 0.001
darkseagreen_0, 0.001
darkseagreen_9, 0.001
burlywood_2, 0.001
mistyrose_2, 0.001
seashell_3, 0.001
greenyellow_3, 0.001
black_0, 0.001
black_3, 0.001
indigo_7, 0.001
blue_6, 0.001
blanchedalmond_0, 0.001
mistyrose_7, 0.001
mistyrose_3, 0.001
darkslategrey_2, 0.001
papayawhip_2, 0.001
mediumspringgreen_3, 0.001
indigo_3, 0.001
black_13, 0.001
peachpuff_1, 0.001
firebrick_7, 0.001
aquamarine_2, 0.001
aquamarine_1, 0.001
pink_4, 0.001
darkseagreen_4, 0.001
darkolivegreen_3, 0.001
burlywood_4, 0.001
pink_0, 0.001
hotpink_9, 0.001
dimgray_2, 0.001
black_14, 0.001
indigo_4, 0.001
red_2, 0.001
red_5, 0.001
hotpink_8, 0.001
burlywood_3, 0.001
green_6, 0.001
seashell_4, 0.001
chartreuse_2, 0.001
yellow_4, 0.001
black_4, 0.001
indigo_8, 0.001
red_4, 0.000
yellow_12, 0.000
tomato_0, 0.000
lightcoral_1, 0.000
blue_0, 0.000
black_6, 0.000
blanchedalmond_2, 0.000
papayawhip_4, 0.000
lightcoral_5, 0.000
hotpink_7, 0.000
palegreen_0, 0.000
blue_1, 0.000
tomato_5, 0.000
yellow_11, 0.000
blue_4, 0.000
burlywood_5, 0.000
aquamarine_0, 0.000
green_1, 0.000
green_7, 0.000
green_12, 0.000
tomato_8, 0.000
red_13, 0.000
black_11, 0.000
indigo_6, 0.000
springgreen_0, 0.000
seashell_0, 0.000
hotpink_3, 0.000
darkseagreen_7, 0.000
hotpink_0, 0.000
greenyellow_5, 0.000
pink_9, 0.000
burlywood_1, 0.000
darkslategrey_6, 0.000
red_11, 0.000
orangered_5, 0.000
red_6, 0.000
mediumspringgreen_2, 0.000
darkslategrey_4, 0.000
pink_5, 0.000
darkslategrey_0, 0.000
gold_3, 0.000
seashell_2, 0.000
darkolivegreen_6, 0.000
indigo_11, 0.000
firebrick_1, 0.000
darkseagreen_2, 0.000
green_13, 0.000
blue_5, 0.000
darkolivegreen_7, 0.000
yellow_10, 0.000
hotpink_1, 0.000
pink_6, 0.000
darkolivegreen_5, 0.000
orangered_0, 0.000
black_5, 0.000
mistyrose_0, 0.000
darkolivegreen_1, 0.000
hotpink_6, 0.000
red_8, 0.000
springgreen_1, 0.000
red_12, 0.000
green_10, 0.000
blue_8, 0.000
peachpuff_3, 0.000
indigo_10, 0.000
orangered_7, 0.000
green_2, 0.000
blue_10, 0.000
indigo_1, 0.000
darkolivegreen_9, 0.000
orangered_6, 0.000
darkolivegreen_4, 0.000
indigo_2, 0.000
hotpink_11, 0.000
gold_4, 0.000
firebrick_0, 0.000
hotpink_4, 0.000
pink_8, 0.000
pink_2, 0.000
darkolivegreen_8, 0.000
yellow_0, 0.000
darkslategrey_7, 0.000
chartreuse_3, 0.000
firebrick_11, 0.000
seashell_1, 0.000
chartreuse_0, 0.000
tomato_6, 0.000
tomato_7, 0.000
red_14, 0.000
orangered_4, 0.000
hotpink_2, 0.000
blanchedalmond_3, 0.000
springgreen_2, 0.000
firebrick_9, 0.000
mediumspringgreen_4, 0.000
mediumspringgreen_1, 0.000
indigo_0, 0.000
green_0, 0.000
green_11, 0.000
darkseagreen_3, 0.000
darkseagreen_6, 0.000
yellow_9, 0.000
green_3, 0.000
darkslategrey_3, 0.000
green_4, 0.000
palegreen_4, 0.000
firebrick_3, 0.000
red_10, 0.000
darkseagreen_5, 0.000
pink_7, 0.000
yellow_1, 0.000
gold_5, 0.000
firebrick_4, 0.000
indigo_12, 0.000
green_9, 0.000
yellow_6, 0.000
tomato_4, 0.000
black_2, 0.000
orangered_3, 0.000
hotpink_10, 0.000
pink_3, 0.000
papayawhip_0, 0.000
blue_11, 0.000
firebrick_6, 0.000
darkslategrey_5, 0.000
black_7, 0.000
green_14, 0.000
firebrick_10, 0.000
gold_6, 0.000
darkseagreen_8, 0.000
tomato_2, 0.000
black_10, 0.000
burlywood_0, 0.000
gold_1, 0.000
blue_12, 0.000
yellow_5, 0.000
hotpink_5, 0.000
yellow_2, 0.000
darkolivegreen_10, 0.000
blue_9, 0.000
darkolivegreen_2, 0.000
darkslategrey_1, 0.000
Y3, 0.000
Y5, 0.000
yellow_3, 0.000
Y8, 0.000
Y1, 0.000
Y6, 0.000
Y2, 0.000
Y7, 0.000
Y0, 0.000
Y4, 0.000
red_1, 0.000
Y9, 0.000
Group num: 11, TC(X;Y_j): 3.822
hotpink_1, 1.015
hotpink_5, 0.924
hotpink_6, 0.601
hotpink_2, 0.532
hotpink_0, 0.516
hotpink_3, 0.451
hotpink_10, 0.330
hotpink_9, 0.313
hotpink_8, 0.215
hotpink_4, 0.148
hotpink_11, 0.082
gold_8, 0.018
black_1, 0.011
hotpink_7, 0.010
tomato_0, 0.008
black_0, 0.008
blanchedalmond_2, 0.006
darkseagreen_2, 0.006
chartreuse_2, 0.006
red_6, 0.006
indianred_1, 0.005
black_14, 0.005
red_0, 0.005
chartreuse_3, 0.004
lightcoral_7, 0.004
gold_11, 0.004
greenyellow_5, 0.004
black_11, 0.004
gold_10, 0.004
burlywood_4, 0.003
black_5, 0.003
chartreuse_1, 0.003
blue_3, 0.003
indigo_6, 0.003
tomato_5, 0.003
palegreen_3, 0.003
green_14, 0.003
firebrick_9, 0.003
seashell_5, 0.003
firebrick_10, 0.003
papayawhip_1, 0.003
green_0, 0.002
peachpuff_0, 0.002
red_1, 0.002
blue_0, 0.002
lightcoral_4, 0.002
seashell_0, 0.002
firebrick_0, 0.002
lightcoral_5, 0.002
tomato_3, 0.002
black_8, 0.002
green_8, 0.002
burlywood_5, 0.002
burlywood_1, 0.002
darkolivegreen_5, 0.002
dimgray_1, 0.002
firebrick_5, 0.002
green_13, 0.002
tomato_7, 0.002
black_3, 0.002
darkseagreen_5, 0.002
mistyrose_3, 0.002
darkolivegreen_4, 0.001
darkolivegreen_8, 0.001
yellow_1, 0.001
indigo_11, 0.001
lightcoral_3, 0.001
red_12, 0.001
darkolivegreen_0, 0.001
yellow_10, 0.001
dimgray_3, 0.001
darkolivegreen_9, 0.001
papayawhip_3, 0.001
palegreen_4, 0.001
mistyrose_10, 0.001
palegreen_6, 0.001
red_2, 0.001
blue_9, 0.001
peachpuff_2, 0.001
orangered_2, 0.001
dimgray_0, 0.001
indigo_2, 0.001
palegreen_1, 0.001
greenyellow_1, 0.001
springgreen_1, 0.001
gold_4, 0.001
blue_10, 0.001
pink_0, 0.001
pink_2, 0.001
red_9, 0.001
orangered_6, 0.001
mediumspringgreen_3, 0.001
yellow_9, 0.001
lightcoral_6, 0.001
mistyrose_2, 0.001
darkolivegreen_6, 0.001
tomato_4, 0.001
indianred_7, 0.001
lightcoral_0, 0.001
red_14, 0.001
lightcoral_8, 0.001
darkseagreen_9, 0.001
mediumspringgreen_1, 0.001
greenyellow_6, 0.001
indigo_0, 0.001
firebrick_3, 0.001
black_9, 0.001
tomato_8, 0.001
yellow_2, 0.001
mistyrose_9, 0.001
tomato_2, 0.001
indianred_9, 0.001
green_6, 0.001
yellow_6, 0.001
gold_0, 0.001
yellow_11, 0.001
blue_6, 0.001
palegreen_7, 0.001
indigo_4, 0.001
darkslategrey_7, 0.001
darkolivegreen_10, 0.001
blue_8, 0.001
firebrick_8, 0.001
green_10, 0.001
tomato_6, 0.001
red_7, 0.001
aquamarine_1, 0.001
seashell_3, 0.001
greenyellow_2, 0.001
black_6, 0.001
yellow_8, 0.001
dimgray_2, 0.001
mistyrose_1, 0.000
burlywood_0, 0.000
firebrick_4, 0.000
firebrick_11, 0.000
green_5, 0.000
black_12, 0.000
blue_7, 0.000
green_11, 0.000
blue_13, 0.000
indigo_10, 0.000
blanchedalmond_0, 0.000
mistyrose_0, 0.000
blue_12, 0.000
greenyellow_3, 0.000
darkseagreen_8, 0.000
red_10, 0.000
palegreen_2, 0.000
seashell_2, 0.000
yellow_0, 0.000
darkolivegreen_2, 0.000
seashell_4, 0.000
indianred_10, 0.000
tomato_1, 0.000
black_13, 0.000
red_11, 0.000
palegreen_5, 0.000
green_9, 0.000
green_12, 0.000
seashell_1, 0.000
mediumspringgreen_0, 0.000
gold_12, 0.000
indianred_0, 0.000
peachpuff_1, 0.000
green_3, 0.000
darkslategrey_5, 0.000
gold_9, 0.000
papayawhip_0, 0.000
darkslategrey_6, 0.000
green_1, 0.000
red_3, 0.000
darkslategrey_2, 0.000
indianred_11, 0.000
darkseagreen_4, 0.000
pink_5, 0.000
springgreen_2, 0.000
darkslategrey_4, 0.000
indigo_3, 0.000
indianred_3, 0.000
red_13, 0.000
red_4, 0.000
aquamarine_2, 0.000
mistyrose_6, 0.000
firebrick_1, 0.000
orangered_7, 0.000
green_7, 0.000
greenyellow_0, 0.000
red_5, 0.000
burlywood_3, 0.000
black_7, 0.000
darkseagreen_6, 0.000
chartreuse_0, 0.000
yellow_12, 0.000
palegreen_0, 0.000
peachpuff_3, 0.000
pink_3, 0.000
indianred_5, 0.000
yellow_5, 0.000
indigo_5, 0.000
red_8, 0.000
indigo_8, 0.000
indianred_4, 0.000
orangered_1, 0.000
lightcoral_1, 0.000
pink_9, 0.000
darkslategrey_0, 0.000
blue_2, 0.000
mistyrose_8, 0.000
yellow_4, 0.000
greenyellow_4, 0.000
gold_3, 0.000
yellow_7, 0.000
mistyrose_7, 0.000
gold_2, 0.000
darkseagreen_1, 0.000
orangered_3, 0.000
indigo_9, 0.000
black_4, 0.000
pink_6, 0.000
orangered_5, 0.000
papayawhip_4, 0.000
blue_4, 0.000
indigo_7, 0.000
black_2, 0.000
indigo_1, 0.000
blue_11, 0.000
gold_7, 0.000
pink_1, 0.000
papayawhip_2, 0.000
indigo_12, 0.000
darkseagreen_7, 0.000
green_4, 0.000
aquamarine_0, 0.000
green_2, 0.000
darkseagreen_3, 0.000
blanchedalmond_1, 0.000
gold_6, 0.000
yellow_3, 0.000
blanchedalmond_3, 0.000
mediumspringgreen_4, 0.000
darkolivegreen_3, 0.000
firebrick_2, 0.000
firebrick_6, 0.000
burlywood_6, 0.000
darkslategrey_1, 0.000
darkolivegreen_1, 0.000
mistyrose_4, 0.000
mistyrose_5, 0.000
pink_7, 0.000
darkseagreen_0, 0.000
gold_1, 0.000
darkolivegreen_7, 0.000
black_10, 0.000
springgreen_0, 0.000
burlywood_2, 0.000
pink_4, 0.000
blue_1, 0.000
mediumspringgreen_2, 0.000
indianred_6, 0.000
orangered_4, 0.000
lightcoral_2, 0.000
indianred_2, 0.000
darkslategrey_3, 0.000
orangered_0, 0.000
firebrick_7, 0.000
Y0, 0.000
blue_5, 0.000
pink_8, 0.000
Y4, 0.000
Y5, 0.000
Y2, 0.000
Y3, 0.000
Y1, 0.000
indianred_8, 0.000
Y6, 0.000
Y10, 0.000
gold_5, 0.000
Y8, 0.000
Y9, 0.000
Y7, 0.000
Group num: 12, TC(X;Y_j): 4.176
tomato_2, 1.686
tomato_4, 1.587
tomato_6, 1.126
tomato_1, 0.498
tomato_7, 0.474
tomato_5, 0.446
tomato_0, 0.054
tomato_3, 0.033
tomato_8, 0.016
yellow_8, 0.009
indianred_11, 0.009
red_3, 0.007
dimgray_0, 0.007
dimgray_3, 0.007
darkolivegreen_8, 0.006
indianred_1, 0.006
mediumspringgreen_2, 0.006
darkslategrey_6, 0.006
chartreuse_2, 0.005
mediumspringgreen_4, 0.005
orangered_2, 0.005
black_8, 0.005
mistyrose_6, 0.005
hotpink_9, 0.005
blue_11, 0.005
yellow_10, 0.004
dimgray_1, 0.004
firebrick_0, 0.004
greenyellow_0, 0.004
red_14, 0.004
darkseagreen_9, 0.004
darkolivegreen_4, 0.004
darkolivegreen_9, 0.004
hotpink_2, 0.004
yellow_7, 0.004
red_11, 0.003
darkolivegreen_3, 0.003
hotpink_10, 0.003
greenyellow_2, 0.003
green_6, 0.003
blue_7, 0.003
indigo_4, 0.003
indigo_9, 0.003
yellow_2, 0.003
black_7, 0.003
black_9, 0.003
indigo_1, 0.003
gold_3, 0.003
greenyellow_4, 0.003
indigo_7, 0.003
indigo_11, 0.003
darkslategrey_0, 0.003
red_8, 0.003
chartreuse_0, 0.003
firebrick_9, 0.003
green_10, 0.003
mediumspringgreen_1, 0.003
blue_4, 0.003
burlywood_6, 0.003
black_2, 0.003
peachpuff_1, 0.003
darkseagreen_3, 0.002
blue_1, 0.002
green_8, 0.002
yellow_3, 0.002
gold_10, 0.002
blue_3, 0.002
palegreen_1, 0.002
darkslategrey_4, 0.002
springgreen_2, 0.002
blue_10, 0.002
indianred_5, 0.002
greenyellow_3, 0.002
hotpink_1, 0.002
lightcoral_2, 0.002
red_13, 0.002
red_12, 0.002
green_7, 0.002
green_4, 0.002
indianred_0, 0.002
firebrick_4, 0.002
black_13, 0.002
indianred_9, 0.002
springgreen_1, 0.002
pink_2, 0.002
darkolivegreen_5, 0.002
firebrick_6, 0.002
pink_9, 0.002
red_0, 0.002
mediumspringgreen_0, 0.002
gold_7, 0.002
indigo_6, 0.002
darkolivegreen_6, 0.002
darkseagreen_2, 0.002
palegreen_6, 0.001
darkolivegreen_2, 0.001
darkslategrey_5, 0.001
darkolivegreen_0, 0.001
mistyrose_5, 0.001
indianred_7, 0.001
darkolivegreen_7, 0.001
blanchedalmond_2, 0.001
indigo_3, 0.001
red_5, 0.001
mistyrose_7, 0.001
red_6, 0.001
black_14, 0.001
palegreen_0, 0.001
hotpink_11, 0.001
seashell_3, 0.001
black_12, 0.001
red_2, 0.001
black_1, 0.001
yellow_5, 0.001
chartreuse_3, 0.001
darkslategrey_3, 0.001
gold_4, 0.001
black_11, 0.001
burlywood_4, 0.001
indigo_2, 0.001
lightcoral_8, 0.001
green_11, 0.001
palegreen_5, 0.001
green_0, 0.001
burlywood_0, 0.001
darkseagreen_5, 0.001
indianred_10, 0.001
dimgray_2, 0.001
darkslategrey_7, 0.001
gold_11, 0.001
peachpuff_0, 0.001
firebrick_7, 0.001
mistyrose_2, 0.001
green_5, 0.001
mistyrose_1, 0.001
green_9, 0.001
orangered_1, 0.001
green_3, 0.001
orangered_7, 0.001
blue_9, 0.001
yellow_4, 0.001
hotpink_7, 0.001
blue_2, 0.001
yellow_11, 0.001
blue_0, 0.001
papayawhip_2, 0.001
darkseagreen_0, 0.001
indigo_10, 0.001
orangered_4, 0.001
palegreen_7, 0.001
mistyrose_10, 0.001
gold_12, 0.001
green_2, 0.001
firebrick_3, 0.000
hotpink_6, 0.000
indigo_12, 0.000
hotpink_5, 0.000
blanchedalmond_1, 0.000
mistyrose_4, 0.000
lightcoral_4, 0.000
darkolivegreen_1, 0.000
orangered_3, 0.000
seashell_4, 0.000
lightcoral_6, 0.000
peachpuff_3, 0.000
darkseagreen_8, 0.000
aquamarine_1, 0.000
gold_9, 0.000
gold_5, 0.000
gold_6, 0.000
seashell_2, 0.000
yellow_12, 0.000
yellow_6, 0.000
indianred_3, 0.000
greenyellow_1, 0.000
pink_6, 0.000
red_10, 0.000
darkolivegreen_10, 0.000
lightcoral_1, 0.000
palegreen_4, 0.000
indigo_8, 0.000
black_0, 0.000
blue_8, 0.000
black_3, 0.000
burlywood_3, 0.000
lightcoral_3, 0.000
green_13, 0.000
blue_6, 0.000
aquamarine_2, 0.000
seashell_0, 0.000
greenyellow_5, 0.000
darkslategrey_1, 0.000
black_4, 0.000
green_14, 0.000
gold_0, 0.000
firebrick_1, 0.000
darkslategrey_2, 0.000
pink_1, 0.000
darkseagreen_4, 0.000
green_12, 0.000
yellow_0, 0.000
pink_7, 0.000
firebrick_5, 0.000
papayawhip_1, 0.000
burlywood_5, 0.000
hotpink_4, 0.000
gold_8, 0.000
orangered_5, 0.000
orangered_6, 0.000
gold_1, 0.000
indianred_8, 0.000
red_1, 0.000
orangered_0, 0.000
burlywood_1, 0.000
indigo_5, 0.000
red_4, 0.000
blue_12, 0.000
chartreuse_1, 0.000
mistyrose_3, 0.000
darkseagreen_7, 0.000
hotpink_3, 0.000
indianred_4, 0.000
indigo_0, 0.000
springgreen_0, 0.000
pink_3, 0.000
seashell_5, 0.000
mistyrose_9, 0.000
gold_2, 0.000
lightcoral_0, 0.000
red_9, 0.000
palegreen_3, 0.000
red_7, 0.000
peachpuff_2, 0.000
firebrick_11, 0.000
pink_0, 0.000
seashell_1, 0.000
darkseagreen_1, 0.000
blue_13, 0.000
blanchedalmond_0, 0.000
green_1, 0.000
mediumspringgreen_3, 0.000
pink_8, 0.000
mistyrose_8, 0.000
palegreen_2, 0.000
firebrick_2, 0.000
pink_5, 0.000
indianred_6, 0.000
lightcoral_5, 0.000
black_6, 0.000
blanchedalmond_3, 0.000
firebrick_8, 0.000
papayawhip_3, 0.000
indianred_2, 0.000
greenyellow_6, 0.000
darkseagreen_6, 0.000
hotpink_8, 0.000
hotpink_0, 0.000
pink_4, 0.000
lightcoral_7, 0.000
black_5, 0.000
papayawhip_0, 0.000
aquamarine_0, 0.000
black_10, 0.000
yellow_9, 0.000
papayawhip_4, 0.000
yellow_1, 0.000
blue_5, 0.000
Y11, 0.000
Y2, 0.000
Y1, 0.000
mistyrose_0, 0.000
Y0, 0.000
Y10, 0.000
firebrick_10, 0.000
Y4, 0.000
Y3, 0.000
Y8, 0.000
Y7, 0.000
Y6, 0.000
Y5, 0.000
burlywood_2, 0.000
Y9, 0.000
Group num: 13, TC(X;Y_j): 4.148
lightcoral_4, 1.541
lightcoral_7, 0.999
lightcoral_6, 0.982
lightcoral_5, 0.714
lightcoral_8, 0.605
lightcoral_3, 0.488
lightcoral_0, 0.250
lightcoral_2, 0.132
lightcoral_1, 0.040
darkseagreen_1, 0.012
indianred_6, 0.012
pink_2, 0.008
hotpink_6, 0.008
burlywood_3, 0.008
firebrick_0, 0.007
pink_9, 0.006
burlywood_1, 0.006
palegreen_5, 0.006
springgreen_0, 0.005
darkseagreen_8, 0.005
blue_12, 0.005
indianred_0, 0.005
darkseagreen_5, 0.005
darkseagreen_3, 0.004
papayawhip_2, 0.004
black_1, 0.004
mistyrose_9, 0.004
black_10, 0.004
indigo_11, 0.004
indianred_7, 0.003
palegreen_4, 0.003
greenyellow_5, 0.003
